,logN,logmu,sigma,kappa,logV,T,P,accom
32,3.6795805583991976,-1.1058405804723486,1.4320925066864958,0.45173447071231926,0.761202902670772,287.6144294223345,76977.84493032697,0.49310852073718714
33,2.892756871647853,-1.0882520044931134,2.827285729016369,0.05545599043844268,-0.32305318055354604,263.3853170854147,79024.00737775222,0.8685801075346765
34,3.6104847948749663,-1.5820783421801798,2.1413418084223474,0.33819064924066305,0.4816207091355329,289.0251311332918,65979.41120164127,0.45198290404075403
35,3.230375925419085,-1.1612699087027356,1.6049550961340615,0.1596884161586202,0.6171321104551661,257.8511385282008,92924.7614492944,0.519925134049066
36,3.9183078636289834,-1.0592750660046966,2.133847046370178,0.7558563500658085,0.7782903850446834,274.145771658135,89381.40348376834,0.7478966335575774
37,3.791270455041941,-1.34922928233016,2.4512590159798657,0.025773324313123715,0.7510296565989244,292.7776048846349,103723.29150495207,0.43514797636396896
38,3.7568368347244623,-1.2574742922467084,2.3307184994025336,1.1447515353517057,0.7142198527987001,253.8874301284646,51062.15821108965,0.4990871866359382
39,3.2173292317917612,-1.7239933460129233,1.6552765691128237,0.11886326900859578,0.013603694533950998,247.7807986886599,62776.8425649893,0.6188862718748526
40,3.0035825010151602,-1.4963814026134274,1.2447959864835263,0.9203035672824124,-0.051208902278127175,253.09532768403992,103622.37377447165,0.598738855505438
41,3.5221453704367187,-1.8022841788690123,2.4347634058005614,0.9750862787420533,0.6725666839623248,270.59914972101535,89218.93601588781,0.4553734897356946
42,3.6397009529616007,-1.2295888599250373,2.975547579358829,0.634145483889954,0.8194758135556032,281.145782588538,58990.25580024605,0.5185866574426087
43,3.3342402356471816,-1.2516124819605614,1.748032776618473,0.017676629093987616,0.39402236243751665,240.37137956893517,54017.588980614746,0.22346612630457757
44,3.961141572710593,-1.3996251544527831,1.3562802292579264,0.18347358518071646,0.6480258517454388,302.76850701869296,82721.36361500618,0.8695719686767323
45,3.9420448059715363,-1.4177979033808077,1.4927324036454144,0.33121283240772054,0.4570376754790596,252.93112475399593,63927.56138371132,0.4567658949452198
46,3.909229260925492,-1.9516409007452216,1.8275929521858072,0.5577504783216116,0.7280597788389923,287.059466883847,101795.59096510854,0.49345090119844637
47,3.6410751252663993,-1.3300570139496088,2.1181531215594465,0.4923676549888671,0.6407548934887741,256.3421301028693,95302.7971185722,0.6544884029475287
48,2.996235759256571,-1.2983811002056511,1.5628659076322657,0.6280420201807445,0.8408900738747875,302.5259521450719,100955.96426589001,0.292472151754953
49,3.8679409182437996,-1.4039647422415436,2.217797153182822,0.9504627373003214,0.2690246228570689,279.05353411436204,55429.51574897273,0.1019133178895485
50,3.469794544428706,-1.2660062662225464,1.9820607321512298,0.8493086381929043,0.8182270952541376,272.04790362360313,82815.60553082156,0.9166760480067375
51,3.861456082149183,-1.6842744093280444,2.9638707028094258,0.7163358932899987,0.8704176962673016,256.79045933436515,103851.34103874466,0.7954598824193564
52,3.9156674076802385,-1.0493319597112705,2.8540396028551416,0.7823750158884436,0.6482883104942467,278.27491718602,80709.00308577866,0.8336258802021498
53,3.8105915475672862,-1.8279507330722888,2.1506606781666178,0.4747028848331584,0.8500022923890618,269.04504344607227,77847.71783224752,0.4439536341678487
54,3.9145816702537966,-1.0653226682341355,2.9322482845890026,0.9712243713993967,0.9007568381071278,270.14669011864066,73077.91050507288,0.7459309297066226
55,3.7278182304894933,-1.2289596885973715,1.7708051598147043,1.0871683941289079,0.8993380991673505,269.6073923718501,73914.03207477111,0.4151256817415212
56,3.7837457139752124,-1.171020471773491,2.466410258080942,1.0340041259025317,0.32679775225514535,272.1532866158372,84534.37824909741,0.600014216631039
57,3.320173077277694,-1.1801698373845726,2.3481910654378795,0.8683755037741122,0.8694455997747665,263.18510317549595,80570.1888943888,0.20277045995877047
58,3.745671435053983,-1.4883620299627094,1.7509319934804402,0.20849941366520705,0.5560900010648551,259.8980346213959,85434.39383037473,0.131592263112289
59,3.8451645073302116,-1.2384647674609957,1.4728459019191356,0.34016341251395016,0.8879877073109479,271.7842245547261,86414.76575944157,0.7520020120594219
60,3.971770871182719,-1.7571341741759794,1.2202434579888635,0.8741355048195759,0.7935949002802863,254.42175702334737,93930.39209349744,0.9428579719423286
61,3.752907503224618,-1.0967410039197392,2.7268644034995018,0.7087411904948415,0.7783323438123079,255.9120387749526,59265.26711930274,0.9178266362649298
62,3.557716145803901,-1.4973722405223497,2.6538559367282155,0.031731210978488605,0.43502481267482107,282.5572472971186,91118.34773919995,0.25628909880201295
63,3.729602252337198,-1.3527903618594523,2.1156028827321776,0.46951236159019605,0.6438149198185827,294.26697451667405,67511.00240733816,0.9929574363088736
64,3.996646706456414,-1.9971930886896416,2.182806495829911,0.6535700278312994,0.9666603031044088,253.57273131640432,73466.19382925992,0.1686355274293342
65,3.1235711815353797,-1.5978846847105288,2.734248637967779,0.6194749045032212,0.7535608325859404,304.1401932085645,57503.695676131625,0.9716187757713289
66,3.3640702785460057,-1.201771081677365,2.6459624385856397,0.028146739776147532,0.4499559701381791,259.718307081038,69341.66746392107,0.29653112760772926
67,3.514093615404353,-1.1110595908354777,1.5383104534816385,0.9060264049752003,0.8535873354425769,294.76175428043143,89444.49455929245,0.6508405905888527
68,3.8917588771885163,-2.187912261806404,2.8504319636359514,0.6615936353775539,0.19204525190431884,240.19427443577553,99608.7992562988,0.8430745238519494
69,3.989296726655543,-1.042099836673361,2.999920096452416,0.6677438759357909,0.45049728101558967,254.16275996263886,88227.52814037981,0.291024897639515
70,3.2721048867220857,-1.1337167570179538,1.707705406727544,0.4084992351060275,0.11796290650876647,305.48564815628896,50957.76124088363,0.9844235187341585
71,3.918824687101216,-1.362407791530907,1.263089201372594,0.028641443120204033,0.4856744177067679,278.57773466162513,80270.62293424396,0.1983533651360762
72,3.8562404198913347,-1.11267324675044,1.6562497256682505,0.8450886645959047,0.8422613196743415,270.6328964949323,77403.20124544484,0.5773959242914911
73,3.993455056792758,-1.4472494697196254,1.610485415492036,0.7834694058556487,0.798884943468051,242.28320077429632,103674.38715406542,0.7210031804737427
74,3.8324079647638123,-1.4408380871495015,2.5786910897549467,1.1578433818537763,-0.27609917892525065,306.42543530240937,74743.04140145864,0.9064726985862566
75,3.7828321751528495,-1.0249900344377578,2.6622230172345667,0.09020207376869126,0.570311417883522,272.2600477757965,81576.1178030656,0.9771318403268532
76,3.850298299662215,-1.114997596698894,1.589889537196294,0.6267609096689397,0.2808374088962371,300.6732643585555,56452.57641744489,0.9343657005089814
77,3.739066535744885,-1.6676564333998367,2.6332232647748044,0.7376597543682625,0.6624669282855474,308.6723613292766,61357.285932307546,0.8477814217982489
78,3.3524349353923744,-1.0399638597098138,2.8921398709551984,1.0493595076941011,0.4273333091207798,250.26373447980978,60287.37505074152,0.522144604534209
79,3.2144835985183344,-1.3799216027168393,2.11424091662372,0.9297779114122651,0.846052771817373,297.2724938817031,98637.38504987364,0.8361928322373131
80,3.719751543129406,-1.2630993894989144,2.082268882440088,0.5505891225438407,-0.5079935412887681,253.91551439233817,81749.37369309312,0.4568820932945602
81,3.2192650941224965,-1.3254720462945075,1.5709088886604174,0.6610542832815791,0.6897184741177315,246.15438542820723,97925.69062254022,0.8570730673425533
82,3.9083629148110646,-1.2174447649646107,1.2951087354249902,1.0149823496529293,-0.7876356828841458,264.2904268317647,69540.9011797028,0.6466246460752724
83,3.6643106041030613,-1.2142724082101013,1.7722761853355693,0.7983275589492141,0.7057115888129222,287.34222884253467,68216.99664517646,0.9519563319014324
84,3.868909182846964,-1.530419012329234,2.865319221457324,0.023007615972932657,0.9363824853968422,287.0455017329509,82810.5970719666,0.8026648824749754
85,3.089957903494251,-1.536482572524175,2.527802028461308,0.9260530306256125,0.766151835236188,245.74708114119943,99883.44543716172,0.10846360049156792
86,3.9470239434035226,-1.0983120239613582,2.616113864006107,1.1122074745669919,0.698473269674364,241.09568490616368,95017.70901220388,0.2042873886026636
87,3.808834072231323,-1.4415899377007586,2.5133809071747937,0.7636143932634764,0.8047962305869438,287.72914119157633,104264.8480574387,0.8209190781195959
88,3.7069363414451235,-1.1158609357494842,1.6083170672402132,1.1036955734971512,0.5613853847257585,260.89735599786826,92137.52417565898,0.597946234320852
89,3.5166652411530763,-1.1810132719142497,1.6522719919672864,0.3149558703740381,0.31719775011943085,298.44161644118986,53256.588427484094,0.2566285710035252
90,3.561840087400487,-1.1893956495163582,2.38973702117275,0.41314621852828415,0.7285191662990107,245.3704833154701,56662.05850146744,0.5619470245447973
91,2.4382731688727812,-1.0884915153021442,1.759772783411258,0.0992740263062606,0.1246972342317423,251.0241501586597,86741.94171183334,0.7806589373269522
92,3.1287031320989933,-1.5223010270535136,1.326347651941214,0.4811651177842801,0.8475879642654363,292.2625019195191,99555.1863398441,0.8963210272866889
93,3.9717116031159163,-1.4829725431589247,2.077708742896146,0.44455147572111525,0.7194428795040977,257.5992420797107,85602.29380555978,0.9528166475260034
94,3.699525615851643,-2.200214516545946,2.9093337902729663,0.2987411973586915,0.5796148437115007,275.1605195348483,62979.70642544056,0.7870101952406383
95,3.7778019606903186,-2.2557309377306507,2.629098751547282,0.6707015162832446,0.4452842956333327,300.5619698064626,68939.8229366499,0.10041036910048326
96,3.856570133313274,-1.9226330438728056,1.382763736740331,0.3173575772369181,0.8225662485286412,278.06200932155815,57315.125835363506,0.9090976463217845
97,3.7770134080509448,-1.7598886136343548,2.2224604595685733,0.46616512733204163,0.35549401077123094,287.1669396296143,74677.8684603476,0.48527425919660605
98,3.955730320388854,-1.3468013718677392,1.5245243966804576,0.9387900582222671,0.5942808561034677,260.8948838313949,83874.1951890549,0.5376526033243588
99,3.3563279665716026,-1.3978884596206316,2.3016415783915494,0.7464070717029466,0.9954292870334913,268.39558009849645,103438.90943464867,0.46985873940006495
100,3.5605189659640355,-1.1663179798025451,2.3423875295611225,0.3504490237785845,-0.12773774944305108,282.4324152225338,60927.71471371058,0.49921609082871554
101,3.7529462427679876,-1.080397831858301,2.0803720046278515,0.04003447394818031,0.9099784953218037,244.9524962671656,52667.86861514421,0.5391059304514101
102,3.7947590232722055,-1.0019854936808994,2.396561518198281,0.7346436235713633,0.8023504516241163,298.52002415950324,91912.68604302334,0.28875673100397514
103,2.424418090806867,-1.0247374631496022,2.3970477896555478,0.5876251694420117,0.764746778410271,296.6024301250422,79703.9519889442,0.5009374836980678
104,2.6428763277276275,-1.1778510807260119,2.04294271407008,0.4663235626260361,0.3746318519509678,253.08138988366827,79758.22363434172,0.35450309595153284
105,3.779771087584362,-1.0025140045907763,2.882967612244755,0.30896672051645535,0.4761980679400814,306.47552674308844,68328.37429793664,0.5631932191313134
106,3.4835775708391363,-1.335581385208842,1.3404396059434749,0.3907384060342503,0.5926089606494339,261.3269245572625,92266.92095064826,0.3671474715345294
107,3.9151016584481115,-1.7663225078105351,1.5773483262308086,0.8072332537775372,0.7671887818647051,309.65796465231756,74338.7373483457,0.2695499238426615
108,3.9737675911896844,-1.166842102919246,1.381380187966646,0.7712371116976461,0.8203761687615536,299.7601935668793,69923.9023225826,0.4115406845777271
109,3.7626915385381023,-1.2066476038309322,1.3185739378871548,0.6830377293878016,0.852229671405773,256.4172665299285,73712.73114415772,0.5509211064362612
110,3.966478612575067,-2.1776050151471655,1.7593620104198195,1.1420169169153198,0.5879027919217366,302.8071012006584,69070.44808067445,0.5594632152377321
111,2.9993611536652773,-1.6552641502198282,1.4630336107903452,0.24384154693482588,0.2993515660152729,261.0110997708935,82610.15602488993,0.42076218174619806
112,3.586237372031106,-1.368197676714211,2.7723121300819225,1.0695232050053844,0.7140680930034579,271.28882317143666,60714.14465145704,0.574458994047671
113,2.9861956531402023,-1.6504796818286558,2.4449689671055155,0.4794836279180938,0.8547364316963482,274.63875298298836,64171.3682880357,0.5490272257377254
114,3.696546575659205,-1.322992798960844,1.2633387467099746,0.6764704920589915,0.68229555758146,287.3740037850426,87439.02056763475,0.6415667151031188
115,3.9925689882573896,-1.0212945907743587,1.4175541063073458,0.9098497988971697,0.7973991959961346,304.0969826932727,68701.42353251275,0.8950747262029282
116,3.0888397904158023,-1.2392453543394542,2.3701538819229824,0.3377599758704291,0.5453800461027276,264.9857749605853,52755.480332373765,0.4766985254514704
117,3.9776298048892973,-1.0471502028120967,2.717989529526758,1.1862440286513083,-1.127149414599044,287.1485812823181,81394.1310480177,0.4820024017624599
118,3.6033322561452032,-1.0424487107530993,2.3691534058210513,1.030497763405378,0.940410680804824,249.17850642035873,68155.88052019218,0.107564202716585
119,3.4956562098845256,-1.1656240705785903,1.9532293167582089,0.8597249704528919,0.7689230708583719,267.65767949900726,80947.1327854954,0.5319160511455983
120,3.3867629609044285,-1.7543436629856761,2.5478556966442847,0.7530611694823922,0.944626034931182,304.21924932349737,64210.65594504331,0.4740704897484378
121,3.8204883604289877,-1.0851516429826198,1.5734659499046122,0.1249302881173805,0.8812156713694159,245.63659582577867,70795.37213067824,0.48119340236984454
122,3.535106587702229,-1.2961207092735252,1.2694626627906564,0.27058655162640427,0.35513427776566225,267.56248447959103,64620.54612981878,0.11406886689009686
123,3.542146164641358,-1.0883686317486478,2.994610250632075,0.4567218237922116,0.3357526241252514,250.25652005452213,75930.88931801294,0.14287730686591013
124,2.4991386383973904,-1.0400279341494918,2.690891370807603,1.0604260911244605,0.5065670700006646,245.8846114848195,81827.56452672505,0.5900543588040496
125,3.853908911150213,-1.3649067206861387,2.7083441070662486,0.5011935722931882,0.14234315169566047,267.7534434896412,77737.40434415561,0.9086408600679143
126,3.420213981125851,-1.0293851174265285,1.7383554425678098,1.1202637787762348,0.5261084235040135,281.3458564134594,72665.4126147118,0.6421092373662375
127,3.9894063036520047,-1.5818517681802213,2.4725016786624616,0.2097847428728427,0.9020503346817498,274.3266443508455,72743.25772766874,0.21344561938708256
128,3.4939443447187783,-1.0083833428557314,1.594383456806278,0.41343351640534365,0.44030475594359286,265.169782133196,83588.16757132173,0.8060378665901435
129,3.9944106853176535,-1.3839136489740933,2.7035844896655163,0.2998301868607686,0.035533935532178755,240.1659387022201,64124.83084711351,0.9945911295203419
130,3.258103003636042,-2.0441780471391184,1.7698659159156354,1.1693849498174196,0.7969165024958361,293.03134484932986,97201.58333615978,0.9463956592457308
131,3.847212045211193,-1.8333680588617178,2.614845968282192,0.2879171862932714,0.9809496374694526,251.31885448821006,67867.78159292291,0.3094823895083538
132,3.782382393115813,-1.0627826145088946,1.8714250526128762,0.5086590824654182,0.9175304308404227,250.93779924080204,73589.64071553251,0.8452009606249893
133,3.6500432067483017,-1.08416571543026,2.163415878879477,0.8364956585215659,0.6362117798207789,266.99978277653196,93638.86136047929,0.6234219014388498
134,3.6351116419575993,-1.6796391746059958,1.9626359722193385,0.645245062680689,0.9218808999087014,261.40280753582675,87367.80337603667,0.7291715704363966
135,3.398732992122058,-1.0174078627027552,2.9901099819104724,0.6014662332698714,0.18887992493549804,251.45225287358815,63022.545769808814,0.9147603315791306
136,3.7367489209191134,-1.071993873819263,1.7817940542907995,0.10316858182083408,0.7404119785105243,272.66303220926505,79507.79976498047,0.5860353476404258
137,3.9716124719406234,-1.717177446369117,2.9652017059729134,1.0177767073197677,0.9184871829853828,304.2160767179464,63904.6986762588,0.6068138678855994
138,3.743205744024454,-1.198975397837349,1.9159487452587456,0.18815561744674883,0.6307753418021697,293.65620295164126,73923.14199191972,0.849699855856386
139,3.8193040653951322,-1.0026558459539994,1.254084602082759,0.8000053906156899,-0.007369666611753157,288.838766624993,103552.25420319269,0.9928441917109151
140,3.1060213777458228,-1.3765332905230754,1.6926701986681398,0.7449900779682659,0.9233339782959069,264.99810376498147,71099.55004289548,0.7949744350714824
141,3.6448881818599794,-1.0616441277133866,2.9113159528602828,0.32338770222182167,0.9750499247077005,274.951088400065,81190.89958136408,0.5194641463437832
142,3.6026039858473635,-1.0380581167706642,1.7328297387521128,1.0589452764030882,0.4763194267642551,287.9382700566131,50710.350238999556,0.23812261984435754
143,2.7102371850791194,-1.7366302327541692,2.7375799600149398,0.18456260483790332,0.47156979582569336,304.04106141360955,58184.891286272024,0.9904092398554559
144,3.9732851009838255,-1.5394632337819816,1.9908109411271169,0.47906493281981705,0.9969699939138251,257.16253242221194,61517.58805316524,0.7893155345935323
145,2.3240293051119005,-1.1466771736324057,1.7984645164251685,1.1026642021159927,0.8170250285529536,306.4349267935654,56905.96221538594,0.3823981920855234
146,3.572540462252271,-1.291526010154737,2.2370069815772693,0.7173074346333529,0.8736497091771078,301.1144348049159,63484.47715144812,0.6746100452641827
147,3.5323933719189604,-1.920448188899654,2.2062120049551526,0.012099702894814672,0.5678054336949155,265.55823234619,60459.27627953555,0.8278101303420633
148,3.690862380998961,-1.2933608787356012,1.9254594702246846,0.3591205017936763,0.709463833509739,258.318722147788,54534.41734019449,0.3894468243601905
149,3.3811229896237873,-1.4389739149616154,2.0143804775730505,0.8798555030053001,0.836520245209688,296.03322119582214,54558.815876229535,0.2632151259885059
150,3.468161517168424,-1.3316967316981214,2.816344718240165,0.20783425331792782,0.8840316910551058,275.37019544176974,52012.1103199652,0.7305101222053882
151,3.8073980523263757,-1.5531116771250812,2.1298432621676726,0.6891854273447948,0.027072235676701743,274.6273540739242,69861.62257857781,0.8984199096500741
152,3.6753775365445267,-1.723683077042111,1.67263795977287,0.2623793232204673,0.9354407893271286,243.43552745582141,95884.052658943,0.1786074829999441
153,3.6113968762430435,-1.0856283545846726,2.8378214528843912,0.40703582351967244,0.9202928816454142,258.9563441494893,74836.5788661316,0.359365473012376
154,3.722168666844179,-1.5971055460811137,2.1365543649367185,0.6078494561805581,0.683723399626306,279.82042317525173,92180.9001094782,0.36792706347674964
155,3.7179984639601233,-1.2229562239306047,2.193540152308173,0.4509938194298957,0.41905353279178315,248.07211776247644,70220.90918803975,0.8814703663279418
156,3.919000906552718,-1.4410178558984388,1.5022606349987844,0.31090522390675795,0.8030607602955422,280.78608032005496,96232.30482366134,0.5435547393653254
157,3.9081614188053364,-1.2492274252053863,2.188963251071658,0.5353538032094756,0.7859668846828816,264.57514491471414,60782.081585993204,0.5682071568443388
158,3.929894381888335,-1.2468252373258197,2.70683973361486,1.0245738255042844,0.7929431032430394,255.52228076230455,96158.56851895087,0.12016811893282026
159,3.9987121615267975,-1.1642157825258628,2.4559290959795215,0.618556218206341,0.3841902554572143,270.721486853916,86070.58450915146,0.21914992944536804
160,3.5806405170270006,-1.2403012508802973,1.6308988271736224,0.6013305970222105,-0.18199030571875097,300.87655052106186,72044.98212763609,0.9570673194457125
161,3.836415234849528,-1.2364872770759074,2.79122434508784,0.4392919557634966,0.17383937397952487,259.0470194530724,59923.85968974448,0.9348812363452527
162,3.5797516211799247,-1.2497937639594288,1.9996220746379958,1.1624066113201132,0.9514472292961049,279.831099816578,61859.696792027346,0.5058617643602402
163,3.3092322345122813,-1.0755587360872867,2.262766062431785,0.5115706303323679,0.2656343112469906,278.49307598631754,63444.31244618923,0.3895943222306144
164,3.7645905654255953,-1.00307911572758,2.557824396931831,0.34197529648731195,0.8452318564574558,298.3206880285851,96059.1019322332,0.42661551750100346
165,3.690616523874457,-1.3315198606278553,2.1942134051195823,0.2564825625697794,0.5384722128037935,304.61243665871115,103175.31853804352,0.9024510593434062
166,3.3085915537501296,-1.0468214818498598,1.8106345703307736,0.08102089717256454,0.8411591218403965,247.37171418483163,97747.51272628197,0.7615295466111207
167,3.698001304746032,-1.0030177531819535,1.2341102141263371,0.370017509339619,0.9829957969202314,298.4929958818789,53105.870301753785,0.2767518007897285
168,3.9393466433835305,-1.8057307820534747,1.278423219000596,1.0919246173581694,0.595647710149549,286.3258635555312,97474.35003666472,0.9263203498549174
169,3.94859509977963,-1.0562130321352505,2.6644646549996227,0.6026514043874077,0.8691236989907041,279.47874368854826,76024.43897469167,0.7733962678181593
170,2.482092144148981,-1.6289277537081217,2.040675582223088,0.9233530792389635,0.5280666749232439,284.1202266555903,86532.43082045394,0.6510421461935264
171,3.8135934054063507,-1.1734309593140564,2.8766072371910774,0.3282814707646396,0.6297105238415148,275.8563276774646,68659.26716418132,0.5599682671103421
172,2.420810774669813,-1.2188574026037104,2.50016518335592,1.1083216499435138,0.6277916495418886,301.631363631372,101376.31086015585,0.24167258040562994
173,3.7980001956693132,-1.2624329108802712,2.632074372371849,0.1613159979785542,0.3713355959174938,295.98622149585935,103278.75668291532,0.20444863822531603
174,3.6520156494235816,-1.234400624520329,1.5115958962524056,0.8675573349453497,0.7398983987200578,294.77839002566157,80358.51179267144,0.314931016165903
175,3.8194798851086604,-2.5184391064059533,2.254283336348042,0.7555301791647553,0.6577073624181564,251.6727496760003,70860.97425728236,0.8907056839760459
176,2.68096191421549,-1.639008087272626,2.367118159970327,0.0017204616958745686,0.33046538809329423,300.58850825266734,85778.27437722053,0.24887841100138539
177,2.6884637643471194,-1.2684995644955959,2.2363964521254998,0.8735892106503906,-0.11454968832579324,301.8472420386184,83981.66059643947,0.48997111963466955
178,3.81471696107758,-1.2294067720718824,2.7386583124535306,0.2862374057279637,0.8838593825771591,256.3486459418093,77260.6704550036,0.6240734790541701
179,3.6555874282543925,-1.1880691857638261,1.628017938768639,0.6408015550144935,0.7905495699627212,253.59154989298924,72166.26768283041,0.18425319053899997
180,3.8099163950839787,-1.7695544308410662,2.9848148530411445,1.1175683910895176,0.5339339333624546,297.576376847934,57098.66949712353,0.8226738393278484
181,3.8828003983219546,-1.1015326558315301,1.4110870438769385,0.015620138473907651,-0.003176819980272702,264.00025394721206,80247.12565716077,0.8609996198612301
182,3.1779381734924095,-1.6416378364930377,2.635023559512611,0.07219312426214981,0.8590824406136226,295.97632782996936,55469.92105205287,0.8659721983316183
183,3.419768055602493,-1.4791839827863855,2.522920579555365,1.147994342446204,0.9695783911927278,274.2882954895831,57381.18482067232,0.9622007140790523
184,3.94247703996792,-1.0842253878322305,2.9410535138651093,0.8486863615585925,-0.3917176906168567,295.24302611252836,100198.31947624826,0.5760437406303135
185,3.8193502561494155,-1.2665145777189377,2.6800565695375864,0.1888282986144843,-0.6037483141424779,271.29083700106037,86559.45335166142,0.93021555043873
186,3.7475179962417524,-1.7533204247053256,2.186165882797238,0.6690288695457616,0.83624257601997,308.329563872074,80592.18952300202,0.13923341682988366
187,3.336514664469537,-1.7596946718316226,2.9155204125514027,0.24876039226075458,0.45929292228235663,301.1539293954311,96861.61810269256,0.38702890911408006
188,3.854975745465241,-1.5890249933995986,2.9351277065185415,0.9702306493278364,0.9572822957949731,296.77792808097024,83848.2242376242,0.9659950070740337
189,3.8989111595783434,-2.5339313364356717,1.8260600599909145,0.8332785459333821,0.30956636614165267,252.3805652843111,83684.16063961195,0.8809485254285065
190,3.6702134502608823,-1.382222152352533,2.91049709829895,0.5139588083695298,-0.07782554102516215,302.90010426753435,52947.49034973267,0.47657650315271116
191,3.9487759943251626,-1.9130481973688191,1.94824204798234,0.7632015956517294,0.3284265851349561,263.247816416307,97520.51289042221,0.6645892943826672
192,3.7762239693938406,-1.4826236545710965,1.3943946662657134,1.190024142477061,0.16773137742891348,295.0297908629543,52354.92714225833,0.7638781347116695
193,3.849335746844469,-1.6263059701276819,1.3251593714353402,0.8524706752376106,0.9926770001584774,303.4039566666657,62793.51264903769,0.763328562557463
